warnum,disno,statea,stateb,year,batdtha,batdthb,batdths,a_latitude,a_longitude,b_latitude,b_longitude,stateNameA,stateAbbA,stateNameB,stateAbbB
82,31,220,710,1900,24,2000,2024,46.603354,1.8883335,35.000074,104.999927,France,FRN,China,CHN
82,31,710,220,1900,2000,24,2024,35.000074,104.999927,46.603354,1.8883335,China,CHN,France,FRN
82,31,365,710,1900,302,2000,2302,64.6863136,97.7453061,35.000074,104.999927,Russia,RUS,China,CHN
82,31,710,365,1900,2000,302,2302,35.000074,104.999927,64.6863136,97.7453061,China,CHN,Russia,RUS
82,31,710,740,1900,2000,602,2602,35.000074,104.999927,36.5748441,139.2394179,China,CHN,Japan,JPN
82,31,740,710,1900,602,2000,2602,36.5748441,139.2394179,35.000074,104.999927,Japan,JPN,China,CHN
83,3250,365,710,1900,242,3578,3820,64.6863136,97.7453061,35.000074,104.999927,Russia,RUS,China,CHN
83,3250,710,365,1900,3578,242,3820,35.000074,104.999927,64.6863136,97.7453061,China,CHN,Russia,RUS
85,180,365,740,1904,71453,80378,151831,64.6863136,97.7453061,36.5748441,139.2394179,Russia,RUS,Japan,JPN
85,180,365,740,1905,71453,80378,151831,64.6863136,97.7453061,36.5748441,139.2394179,Russia,RUS,Japan,JPN
85,180,740,365,1904,80378,71453,151831,36.5748441,139.2394179,64.6863136,97.7453061,Japan,JPN,Russia,RUS
85,180,740,365,1905,80378,71453,151831,36.5748441,139.2394179,64.6863136,97.7453061,Japan,JPN,Russia,RUS
88,1205,90,91,1906,400,300,700,15.6356088,-89.8988087,15.2572432,-86.0755145,Guatemala,GUA,Honduras,HON
88,1205,91,90,1906,300,400,700,15.2572432,-86.0755145,15.6356088,-89.8988087,Honduras,HON,Guatemala,GUA
88,1205,90,92,1906,400,300,700,15.6356088,-89.8988087,13.8000382,-88.9140683,Guatemala,GUA,El Salvador,SAL
88,1205,92,90,1906,300,400,700,13.8000382,-88.9140683,15.6356088,-89.8988087,El Salvador,SAL,Guatemala,GUA
91,1202,91,93,1907,300,400,700,15.2572432,-86.0755145,12.3724928,-84.8700308,Honduras,HON,Nicaragua,NIC
91,1202,93,91,1907,400,300,700,12.3724928,-84.8700308,15.2572432,-86.0755145,Nicaragua,NIC,Honduras,HON
91,1202,92,93,1907,300,400,700,13.8000382,-88.9140683,12.3724928,-84.8700308,El Salvador,SAL,Nicaragua,NIC
91,1202,93,92,1907,400,300,700,12.3724928,-84.8700308,13.8000382,-88.9140683,Nicaragua,NIC,El Salvador,SAL
94,1086,230,600,1909,2000,8000,10000,39.3262345,-4.8380649,31.1728205,-7.3362482,Spain,SPN,Morocco,MOR
94,1086,230,600,1910,2000,8000,10000,39.3262345,-4.8380649,31.1728205,-7.3362482,Spain,SPN,Morocco,MOR
94,1086,600,230,1909,8000,2000,10000,31.1728205,-7.3362482,39.3262345,-4.8380649,Morocco,MOR,Spain,SPN
94,1086,600,230,1910,8000,2000,10000,31.1728205,-7.3362482,39.3262345,-4.8380649,Morocco,MOR,Spain,SPN
97,114,325,640,1911,6000,14000,20000,42.6384261,12.674297,38.9597594,34.9249653,Italy,ITA,Turkey,TUR
97,114,325,640,1912,6000,14000,20000,42.6384261,12.674297,38.9597594,34.9249653,Italy,ITA,Turkey,TUR
97,114,640,325,1911,14000,6000,20000,38.9597594,34.9249653,42.6384261,12.674297,Turkey,TUR,Italy,ITA
97,114,640,325,1912,14000,6000,20000,38.9597594,34.9249653,42.6384261,12.674297,Turkey,TUR,Italy,ITA
100,1250,345,640,1912,15000,30000,45000,8.1939477,-64.5043374,38.9597594,34.9249653,Yugoslavia,YUG,Turkey,TUR
100,1250,345,640,1913,15000,30000,45000,8.1939477,-64.5043374,38.9597594,34.9249653,Yugoslavia,YUG,Turkey,TUR
100,1250,640,345,1912,30000,15000,45000,38.9597594,34.9249653,8.1939477,-64.5043374,Turkey,TUR,Yugoslavia,YUG
100,1250,640,345,1913,30000,15000,45000,38.9597594,34.9249653,8.1939477,-64.5043374,Turkey,TUR,Yugoslavia,YUG
100,1250,350,640,1912,5000,30000,35000,38.9953683,21.9877132,38.9597594,34.9249653,Greece,GRC,Turkey,TUR
100,1250,350,640,1913,5000,30000,35000,38.9953683,21.9877132,38.9597594,34.9249653,Greece,GRC,Turkey,TUR
100,1250,640,350,1912,30000,5000,35000,38.9597594,34.9249653,38.9953683,21.9877132,Turkey,TUR,Greece,GRC
100,1250,640,350,1913,30000,5000,35000,38.9597594,34.9249653,38.9953683,21.9877132,Turkey,TUR,Greece,GRC
100,1250,355,640,1912,5000,32000,37000,42.6073975,25.4856617,38.9597594,34.9249653,Bulgaria,BUL,Turkey,TUR
100,1250,355,640,1913,5000,32000,37000,42.6073975,25.4856617,38.9597594,34.9249653,Bulgaria,BUL,Turkey,TUR
100,1250,640,355,1912,32000,5000,37000,38.9597594,34.9249653,42.6073975,25.4856617,Turkey,TUR,Bulgaria,BUL
100,1250,640,355,1913,32000,5000,37000,38.9597594,34.9249653,42.6073975,25.4856617,Turkey,TUR,Bulgaria,BUL
103,1251,345,355,1913,18500,18000,36500,8.1939477,-64.5043374,42.6073975,25.4856617,Yugoslavia,YUG,Bulgaria,BUL
103,1251,355,345,1913,18000,18500,36500,42.6073975,25.4856617,8.1939477,-64.5043374,Bulgaria,BUL,Yugoslavia,YUG
103,1251,350,355,1913,2500,18000,20500,38.9953683,21.9877132,42.6073975,25.4856617,Greece,GRC,Bulgaria,BUL
103,1251,355,350,1913,18000,2500,20500,42.6073975,25.4856617,38.9953683,21.9877132,Bulgaria,BUL,Greece,GRC
103,1251,355,360,1913,18000,1500,19500,42.6073975,25.4856617,45.9852129,24.6859225,Bulgaria,BUL,Romania,ROM
103,1251,360,355,1913,1500,18000,19500,45.9852129,24.6859225,42.6073975,25.4856617,Romania,ROM,Bulgaria,BUL
103,1251,355,640,1913,18000,20000,38000,42.6073975,25.4856617,38.9597594,34.9249653,Bulgaria,BUL,Turkey,TUR
103,1251,640,355,1913,20000,18000,38000,38.9597594,34.9249653,42.6073975,25.4856617,Turkey,TUR,Bulgaria,BUL
106,257,200,300,1915,908371,1200000,2108371,54.7023545,-3.2765753,46.35038755,19.13865633,United Kingdom,UKG,Austria-Hungary,AUH
106,257,200,300,1916,908371,1200000,2108371,54.7023545,-3.2765753,46.35038755,19.13865633,United Kingdom,UKG,Austria-Hungary,AUH
106,257,200,300,1917,908371,1200000,2108371,54.7023545,-3.2765753,46.35038755,19.13865633,United Kingdom,UKG,Austria-Hungary,AUH
106,257,200,300,1918,908371,1200000,2108371,54.7023545,-3.2765753,46.35038755,19.13865633,United Kingdom,UKG,Austria-Hungary,AUH
106,257,300,200,1915,1200000,908371,2108371,46.35038755,19.13865633,54.7023545,-3.2765753,Austria-Hungary,AUH,United Kingdom,UKG
106,257,300,200,1916,1200000,908371,2108371,46.35038755,19.13865633,54.7023545,-3.2765753,Austria-Hungary,AUH,United Kingdom,UKG
106,257,300,200,1917,1200000,908371,2108371,46.35038755,19.13865633,54.7023545,-3.2765753,Austria-Hungary,AUH,United Kingdom,UKG
106,257,300,200,1918,1200000,908371,2108371,46.35038755,19.13865633,54.7023545,-3.2765753,Austria-Hungary,AUH,United Kingdom,UKG
106,257,220,300,1915,1385000,1200000,2585000,46.603354,1.8883335,46.35038755,19.13865633,France,FRN,Austria-Hungary,AUH
106,257,220,300,1916,1385000,1200000,2585000,46.603354,1.8883335,46.35038755,19.13865633,France,FRN,Austria-Hungary,AUH
106,257,220,300,1917,1385000,1200000,2585000,46.603354,1.8883335,46.35038755,19.13865633,France,FRN,Austria-Hungary,AUH
106,257,220,300,1918,1385000,1200000,2585000,46.603354,1.8883335,46.35038755,19.13865633,France,FRN,Austria-Hungary,AUH
106,257,300,220,1915,1200000,1385000,2585000,46.35038755,19.13865633,46.603354,1.8883335,Austria-Hungary,AUH,France,FRN
106,257,300,220,1916,1200000,1385000,2585000,46.35038755,19.13865633,46.603354,1.8883335,Austria-Hungary,AUH,France,FRN
106,257,300,220,1917,1200000,1385000,2585000,46.35038755,19.13865633,46.603354,1.8883335,Austria-Hungary,AUH,France,FRN
106,257,300,220,1918,1200000,1385000,2585000,46.35038755,19.13865633,46.603354,1.8883335,Austria-Hungary,AUH,France,FRN
106,257,2,300,1918,116516,1200000,1316516,37.0902,-95.7129,46.35038755,19.13865633,United States of America,USA,Austria-Hungary,AUH
106,257,300,2,1918,1200000,116516,1316516,46.35038755,19.13865633,37.0902,-95.7129,Austria-Hungary,AUH,United States of America,USA
106,257,300,365,1914,1200000,1700000,2900000,46.35038755,19.13865633,64.6863136,97.7453061,Austria-Hungary,AUH,Russia,RUS
106,257,300,365,1915,1200000,1700000,2900000,46.35038755,19.13865633,64.6863136,97.7453061,Austria-Hungary,AUH,Russia,RUS
106,257,300,365,1916,1200000,1700000,2900000,46.35038755,19.13865633,64.6863136,97.7453061,Austria-Hungary,AUH,Russia,RUS
106,257,300,365,1917,1200000,1700000,2900000,46.35038755,19.13865633,64.6863136,97.7453061,Austria-Hungary,AUH,Russia,RUS
106,257,300,365,1918,1200000,1700000,2900000,46.35038755,19.13865633,64.6863136,97.7453061,Austria-Hungary,AUH,Russia,RUS
106,257,365,300,1914,1700000,1200000,2900000,64.6863136,97.7453061,46.35038755,19.13865633,Russia,RUS,Austria-Hungary,AUH
106,257,365,300,1915,1700000,1200000,2900000,64.6863136,97.7453061,46.35038755,19.13865633,Russia,RUS,Austria-Hungary,AUH
106,257,365,300,1916,1700000,1200000,2900000,64.6863136,97.7453061,46.35038755,19.13865633,Russia,RUS,Austria-Hungary,AUH
106,257,365,300,1917,1700000,1200000,2900000,64.6863136,97.7453061,46.35038755,19.13865633,Russia,RUS,Austria-Hungary,AUH
106,257,365,300,1918,1700000,1200000,2900000,64.6863136,97.7453061,46.35038755,19.13865633,Russia,RUS,Austria-Hungary,AUH
106,257,300,360,1916,1200000,335706,1535706,46.35038755,19.13865633,45.9852129,24.6859225,Austria-Hungary,AUH,Romania,ROM
106,257,300,360,1917,1200000,335706,1535706,46.35038755,19.13865633,45.9852129,24.6859225,Austria-Hungary,AUH,Romania,ROM
106,257,360,300,1916,335706,1200000,1535706,45.9852129,24.6859225,46.35038755,19.13865633,Romania,ROM,Austria-Hungary,AUH
106,257,360,300,1917,335706,1200000,1535706,45.9852129,24.6859225,46.35038755,19.13865633,Romania,ROM,Austria-Hungary,AUH
106,257,255,360,1916,1773700,335706,2109406,51.0834196,10.4234469,45.9852129,24.6859225,Germany,GMY,Romania,ROM
106,257,255,360,1917,1773700,335706,2109406,51.0834196,10.4234469,45.9852129,24.6859225,Germany,GMY,Romania,ROM
106,257,360,255,1916,335706,1773700,2109406,45.9852129,24.6859225,51.0834196,10.4234469,Romania,ROM,Germany,GMY
106,257,360,255,1917,335706,1773700,2109406,45.9852129,24.6859225,51.0834196,10.4234469,Romania,ROM,Germany,GMY
106,257,300,350,1917,1200000,5000,1205000,46.35038755,19.13865633,38.9953683,21.9877132,Austria-Hungary,AUH,Greece,GRC
106,257,300,350,1918,1200000,5000,1205000,46.35038755,19.13865633,38.9953683,21.9877132,Austria-Hungary,AUH,Greece,GRC
106,257,350,300,1917,5000,1200000,1205000,38.9953683,21.9877132,46.35038755,19.13865633,Greece,GRC,Austria-Hungary,AUH
106,257,350,300,1918,5000,1200000,1205000,38.9953683,21.9877132,46.35038755,19.13865633,Greece,GRC,Austria-Hungary,AUH
106,257,255,350,1917,1773700,5000,1778700,51.0834196,10.4234469,38.9953683,21.9877132,Germany,GMY,Greece,GRC
106,257,255,350,1918,1773700,5000,1778700,51.0834196,10.4234469,38.9953683,21.9877132,Germany,GMY,Greece,GRC
106,257,350,255,1917,5000,1773700,1778700,38.9953683,21.9877132,51.0834196,10.4234469,Greece,GRC,Germany,GMY
106,257,350,255,1918,5000,1773700,1778700,38.9953683,21.9877132,51.0834196,10.4234469,Greece,GRC,Germany,GMY
106,257,300,345,1914,1200000,70000,1270000,46.35038755,19.13865633,8.1939477,-64.5043374,Austria-Hungary,AUH,Yugoslavia,YUG
106,257,300,345,1915,1200000,70000,1270000,46.35038755,19.13865633,8.1939477,-64.5043374,Austria-Hungary,AUH,Yugoslavia,YUG
106,257,300,345,1916,1200000,70000,1270000,46.35038755,19.13865633,8.1939477,-64.5043374,Austria-Hungary,AUH,Yugoslavia,YUG
106,257,300,345,1917,1200000,70000,1270000,46.35038755,19.13865633,8.1939477,-64.5043374,Austria-Hungary,AUH,Yugoslavia,YUG
106,257,300,345,1918,1200000,70000,1270000,46.35038755,19.13865633,8.1939477,-64.5043374,Austria-Hungary,AUH,Yugoslavia,YUG
106,257,345,300,1914,70000,1200000,1270000,8.1939477,-64.5043374,46.35038755,19.13865633,Yugoslavia,YUG,Austria-Hungary,AUH
106,257,345,300,1915,70000,1200000,1270000,8.1939477,-64.5043374,46.35038755,19.13865633,Yugoslavia,YUG,Austria-Hungary,AUH
106,257,345,300,1916,70000,1200000,1270000,8.1939477,-64.5043374,46.35038755,19.13865633,Yugoslavia,YUG,Austria-Hungary,AUH
106,257,345,300,1917,70000,1200000,1270000,8.1939477,-64.5043374,46.35038755,19.13865633,Yugoslavia,YUG,Austria-Hungary,AUH
106,257,345,300,1918,70000,1200000,1270000,8.1939477,-64.5043374,46.35038755,19.13865633,Yugoslavia,YUG,Austria-Hungary,AUH
106,257,300,325,1915,1200000,650000,1850000,46.35038755,19.13865633,42.6384261,12.674297,Austria-Hungary,AUH,Italy,ITA
106,257,300,325,1916,1200000,650000,1850000,46.35038755,19.13865633,42.6384261,12.674297,Austria-Hungary,AUH,Italy,ITA
106,257,300,325,1917,1200000,650000,1850000,46.35038755,19.13865633,42.6384261,12.674297,Austria-Hungary,AUH,Italy,ITA
106,257,300,325,1918,1200000,650000,1850000,46.35038755,19.13865633,42.6384261,12.674297,Austria-Hungary,AUH,Italy,ITA
106,257,325,300,1915,650000,1200000,1850000,42.6384261,12.674297,46.35038755,19.13865633,Italy,ITA,Austria-Hungary,AUH
106,257,325,300,1916,650000,1200000,1850000,42.6384261,12.674297,46.35038755,19.13865633,Italy,ITA,Austria-Hungary,AUH
106,257,325,300,1917,650000,1200000,1850000,42.6384261,12.674297,46.35038755,19.13865633,Italy,ITA,Austria-Hungary,AUH
106,257,325,300,1918,650000,1200000,1850000,42.6384261,12.674297,46.35038755,19.13865633,Italy,ITA,Austria-Hungary,AUH
106,257,211,255,1914,13716,1773700,1787416,50.6402809,4.6667145,51.0834196,10.4234469,Belgium,BEL,Germany,GMY
106,257,211,255,1915,13716,1773700,1787416,50.6402809,4.6667145,51.0834196,10.4234469,Belgium,BEL,Germany,GMY
106,257,211,255,1916,13716,1773700,1787416,50.6402809,4.6667145,51.0834196,10.4234469,Belgium,BEL,Germany,GMY
106,257,211,255,1917,13716,1773700,1787416,50.6402809,4.6667145,51.0834196,10.4234469,Belgium,BEL,Germany,GMY
106,257,211,255,1918,13716,1773700,1787416,50.6402809,4.6667145,51.0834196,10.4234469,Belgium,BEL,Germany,GMY
106,257,255,211,1914,1773700,13716,1787416,51.0834196,10.4234469,50.6402809,4.6667145,Germany,GMY,Belgium,BEL
106,257,255,211,1915,1773700,13716,1787416,51.0834196,10.4234469,50.6402809,4.6667145,Germany,GMY,Belgium,BEL
106,257,255,211,1916,1773700,13716,1787416,51.0834196,10.4234469,50.6402809,4.6667145,Germany,GMY,Belgium,BEL
106,257,255,211,1917,1773700,13716,1787416,51.0834196,10.4234469,50.6402809,4.6667145,Germany,GMY,Belgium,BEL
106,257,255,211,1918,1773700,13716,1787416,51.0834196,10.4234469,50.6402809,4.6667145,Germany,GMY,Belgium,BEL
106,257,2,255,1917,116516,1773700,1890216,37.0902,-95.7129,51.0834196,10.4234469,United States of America,USA,Germany,GMY
106,257,2,255,1918,116516,1773700,1890216,37.0902,-95.7129,51.0834196,10.4234469,United States of America,USA,Germany,GMY
106,257,255,2,1917,1773700,116516,1890216,51.0834196,10.4234469,37.0902,-95.7129,Germany,GMY,United States of America,USA
106,257,255,2,1918,1773700,116516,1890216,51.0834196,10.4234469,37.0902,-95.7129,Germany,GMY,United States of America,USA
106,257,200,255,1914,908371,1773700,2682071,54.7023545,-3.2765753,51.0834196,10.4234469,United Kingdom,UKG,Germany,GMY
106,257,200,255,1915,908371,1773700,2682071,54.7023545,-3.2765753,51.0834196,10.4234469,United Kingdom,UKG,Germany,GMY
106,257,200,255,1916,908371,1773700,2682071,54.7023545,-3.2765753,51.0834196,10.4234469,United Kingdom,UKG,Germany,GMY
106,257,200,255,1917,908371,1773700,2682071,54.7023545,-3.2765753,51.0834196,10.4234469,United Kingdom,UKG,Germany,GMY
106,257,200,255,1918,908371,1773700,2682071,54.7023545,-3.2765753,51.0834196,10.4234469,United Kingdom,UKG,Germany,GMY
106,257,255,200,1914,1773700,908371,2682071,51.0834196,10.4234469,54.7023545,-3.2765753,Germany,GMY,United Kingdom,UKG
106,257,255,200,1915,1773700,908371,2682071,51.0834196,10.4234469,54.7023545,-3.2765753,Germany,GMY,United Kingdom,UKG
106,257,255,200,1916,1773700,908371,2682071,51.0834196,10.4234469,54.7023545,-3.2765753,Germany,GMY,United Kingdom,UKG
106,257,255,200,1917,1773700,908371,2682071,51.0834196,10.4234469,54.7023545,-3.2765753,Germany,GMY,United Kingdom,UKG
106,257,255,200,1918,1773700,908371,2682071,51.0834196,10.4234469,54.7023545,-3.2765753,Germany,GMY,United Kingdom,UKG
106,257,200,640,1914,908371,325000,1233371,54.7023545,-3.2765753,38.9597594,34.9249653,United Kingdom,UKG,Turkey,TUR
106,257,200,640,1915,908371,325000,1233371,54.7023545,-3.2765753,38.9597594,34.9249653,United Kingdom,UKG,Turkey,TUR
106,257,200,640,1916,908371,325000,1233371,54.7023545,-3.2765753,38.9597594,34.9249653,United Kingdom,UKG,Turkey,TUR
106,257,200,640,1917,908371,325000,1233371,54.7023545,-3.2765753,38.9597594,34.9249653,United Kingdom,UKG,Turkey,TUR
106,257,200,640,1918,908371,325000,1233371,54.7023545,-3.2765753,38.9597594,34.9249653,United Kingdom,UKG,Turkey,TUR
106,257,640,200,1914,325000,908371,1233371,38.9597594,34.9249653,54.7023545,-3.2765753,Turkey,TUR,United Kingdom,UKG
106,257,640,200,1915,325000,908371,1233371,38.9597594,34.9249653,54.7023545,-3.2765753,Turkey,TUR,United Kingdom,UKG
106,257,640,200,1916,325000,908371,1233371,38.9597594,34.9249653,54.7023545,-3.2765753,Turkey,TUR,United Kingdom,UKG
106,257,640,200,1917,325000,908371,1233371,38.9597594,34.9249653,54.7023545,-3.2765753,Turkey,TUR,United Kingdom,UKG
106,257,640,200,1918,325000,908371,1233371,38.9597594,34.9249653,54.7023545,-3.2765753,Turkey,TUR,United Kingdom,UKG
106,257,220,640,1915,1385000,325000,1710000,46.603354,1.8883335,38.9597594,34.9249653,France,FRN,Turkey,TUR
106,257,220,640,1916,1385000,325000,1710000,46.603354,1.8883335,38.9597594,34.9249653,France,FRN,Turkey,TUR
106,257,220,640,1917,1385000,325000,1710000,46.603354,1.8883335,38.9597594,34.9249653,France,FRN,Turkey,TUR
106,257,220,640,1918,1385000,325000,1710000,46.603354,1.8883335,38.9597594,34.9249653,France,FRN,Turkey,TUR
106,257,640,220,1915,325000,1385000,1710000,38.9597594,34.9249653,46.603354,1.8883335,Turkey,TUR,France,FRN
106,257,640,220,1916,325000,1385000,1710000,38.9597594,34.9249653,46.603354,1.8883335,Turkey,TUR,France,FRN
106,257,640,220,1917,325000,1385000,1710000,38.9597594,34.9249653,46.603354,1.8883335,Turkey,TUR,France,FRN
106,257,640,220,1918,325000,1385000,1710000,38.9597594,34.9249653,46.603354,1.8883335,Turkey,TUR,France,FRN
106,257,220,255,1914,1385000,1773700,3158700,46.603354,1.8883335,51.0834196,10.4234469,France,FRN,Germany,GMY
106,257,220,255,1915,1385000,1773700,3158700,46.603354,1.8883335,51.0834196,10.4234469,France,FRN,Germany,GMY
106,257,220,255,1916,1385000,1773700,3158700,46.603354,1.8883335,51.0834196,10.4234469,France,FRN,Germany,GMY
106,257,220,255,1917,1385000,1773700,3158700,46.603354,1.8883335,51.0834196,10.4234469,France,FRN,Germany,GMY
106,257,220,255,1918,1385000,1773700,3158700,46.603354,1.8883335,51.0834196,10.4234469,France,FRN,Germany,GMY
106,257,255,220,1914,1773700,1385000,3158700,51.0834196,10.4234469,46.603354,1.8883335,Germany,GMY,France,FRN
106,257,255,220,1915,1773700,1385000,3158700,51.0834196,10.4234469,46.603354,1.8883335,Germany,GMY,France,FRN
106,257,255,220,1916,1773700,1385000,3158700,51.0834196,10.4234469,46.603354,1.8883335,Germany,GMY,France,FRN
106,257,255,220,1917,1773700,1385000,3158700,51.0834196,10.4234469,46.603354,1.8883335,Germany,GMY,France,FRN
106,257,255,220,1918,1773700,1385000,3158700,51.0834196,10.4234469,46.603354,1.8883335,Germany,GMY,France,FRN
106,257,255,365,1914,1773700,1700000,3473700,51.0834196,10.4234469,64.6863136,97.7453061,Germany,GMY,Russia,RUS
106,257,255,365,1915,1773700,1700000,3473700,51.0834196,10.4234469,64.6863136,97.7453061,Germany,GMY,Russia,RUS
106,257,255,365,1916,1773700,1700000,3473700,51.0834196,10.4234469,64.6863136,97.7453061,Germany,GMY,Russia,RUS
106,257,255,365,1917,1773700,1700000,3473700,51.0834196,10.4234469,64.6863136,97.7453061,Germany,GMY,Russia,RUS
106,257,255,365,1918,1773700,1700000,3473700,51.0834196,10.4234469,64.6863136,97.7453061,Germany,GMY,Russia,RUS
106,257,365,255,1914,1700000,1773700,3473700,64.6863136,97.7453061,51.0834196,10.4234469,Russia,RUS,Germany,GMY
106,257,365,255,1915,1700000,1773700,3473700,64.6863136,97.7453061,51.0834196,10.4234469,Russia,RUS,Germany,GMY
106,257,365,255,1916,1700000,1773700,3473700,64.6863136,97.7453061,51.0834196,10.4234469,Russia,RUS,Germany,GMY
106,257,365,255,1917,1700000,1773700,3473700,64.6863136,97.7453061,51.0834196,10.4234469,Russia,RUS,Germany,GMY
106,257,365,255,1918,1700000,1773700,3473700,64.6863136,97.7453061,51.0834196,10.4234469,Russia,RUS,Germany,GMY
106,257,255,345,1915,1773700,70000,1843700,51.0834196,10.4234469,8.1939477,-64.5043374,Germany,GMY,Yugoslavia,YUG
106,257,255,345,1916,1773700,70000,1843700,51.0834196,10.4234469,8.1939477,-64.5043374,Germany,GMY,Yugoslavia,YUG
106,257,255,345,1917,1773700,70000,1843700,51.0834196,10.4234469,8.1939477,-64.5043374,Germany,GMY,Yugoslavia,YUG
106,257,255,345,1918,1773700,70000,1843700,51.0834196,10.4234469,8.1939477,-64.5043374,Germany,GMY,Yugoslavia,YUG
106,257,345,255,1915,70000,1773700,1843700,8.1939477,-64.5043374,51.0834196,10.4234469,Yugoslavia,YUG,Germany,GMY
106,257,345,255,1916,70000,1773700,1843700,8.1939477,-64.5043374,51.0834196,10.4234469,Yugoslavia,YUG,Germany,GMY
106,257,345,255,1917,70000,1773700,1843700,8.1939477,-64.5043374,51.0834196,10.4234469,Yugoslavia,YUG,Germany,GMY
106,257,345,255,1918,70000,1773700,1843700,8.1939477,-64.5043374,51.0834196,10.4234469,Yugoslavia,YUG,Germany,GMY
106,257,365,640,1914,1700000,325000,2025000,64.6863136,97.7453061,38.9597594,34.9249653,Russia,RUS,Turkey,TUR
106,257,365,640,1915,1700000,325000,2025000,64.6863136,97.7453061,38.9597594,34.9249653,Russia,RUS,Turkey,TUR
106,257,365,640,1916,1700000,325000,2025000,64.6863136,97.7453061,38.9597594,34.9249653,Russia,RUS,Turkey,TUR
106,257,365,640,1917,1700000,325000,2025000,64.6863136,97.7453061,38.9597594,34.9249653,Russia,RUS,Turkey,TUR
106,257,365,640,1918,1700000,325000,2025000,64.6863136,97.7453061,38.9597594,34.9249653,Russia,RUS,Turkey,TUR
106,257,640,365,1914,325000,1700000,2025000,38.9597594,34.9249653,64.6863136,97.7453061,Turkey,TUR,Russia,RUS
106,257,640,365,1915,325000,1700000,2025000,38.9597594,34.9249653,64.6863136,97.7453061,Turkey,TUR,Russia,RUS
106,257,640,365,1916,325000,1700000,2025000,38.9597594,34.9249653,64.6863136,97.7453061,Turkey,TUR,Russia,RUS
106,257,640,365,1917,325000,1700000,2025000,38.9597594,34.9249653,64.6863136,97.7453061,Turkey,TUR,Russia,RUS
106,257,640,365,1918,325000,1700000,2025000,38.9597594,34.9249653,64.6863136,97.7453061,Turkey,TUR,Russia,RUS
106,257,345,355,1915,70000,87500,157500,8.1939477,-64.5043374,42.6073975,25.4856617,Yugoslavia,YUG,Bulgaria,BUL
106,257,345,355,1916,70000,87500,157500,8.1939477,-64.5043374,42.6073975,25.4856617,Yugoslavia,YUG,Bulgaria,BUL
106,257,345,355,1917,70000,87500,157500,8.1939477,-64.5043374,42.6073975,25.4856617,Yugoslavia,YUG,Bulgaria,BUL
106,257,345,355,1918,70000,87500,157500,8.1939477,-64.5043374,42.6073975,25.4856617,Yugoslavia,YUG,Bulgaria,BUL
106,257,355,345,1915,87500,70000,157500,42.6073975,25.4856617,8.1939477,-64.5043374,Bulgaria,BUL,Yugoslavia,YUG
106,257,355,345,1916,87500,70000,157500,42.6073975,25.4856617,8.1939477,-64.5043374,Bulgaria,BUL,Yugoslavia,YUG
106,257,355,345,1917,87500,70000,157500,42.6073975,25.4856617,8.1939477,-64.5043374,Bulgaria,BUL,Yugoslavia,YUG
106,257,355,345,1918,87500,70000,157500,42.6073975,25.4856617,8.1939477,-64.5043374,Bulgaria,BUL,Yugoslavia,YUG
106,257,345,640,1916,70000,325000,395000,8.1939477,-64.5043374,38.9597594,34.9249653,Yugoslavia,YUG,Turkey,TUR
106,257,345,640,1917,70000,325000,395000,8.1939477,-64.5043374,38.9597594,34.9249653,Yugoslavia,YUG,Turkey,TUR
106,257,345,640,1918,70000,325000,395000,8.1939477,-64.5043374,38.9597594,34.9249653,Yugoslavia,YUG,Turkey,TUR
106,257,640,345,1916,325000,70000,395000,38.9597594,34.9249653,8.1939477,-64.5043374,Turkey,TUR,Yugoslavia,YUG
106,257,640,345,1917,325000,70000,395000,38.9597594,34.9249653,8.1939477,-64.5043374,Turkey,TUR,Yugoslavia,YUG
106,257,640,345,1918,325000,70000,395000,38.9597594,34.9249653,8.1939477,-64.5043374,Turkey,TUR,Yugoslavia,YUG
106,257,200,355,1915,908371,87500,995871,54.7023545,-3.2765753,42.6073975,25.4856617,United Kingdom,UKG,Bulgaria,BUL
106,257,200,355,1916,908371,87500,995871,54.7023545,-3.2765753,42.6073975,25.4856617,United Kingdom,UKG,Bulgaria,BUL
106,257,200,355,1917,908371,87500,995871,54.7023545,-3.2765753,42.6073975,25.4856617,United Kingdom,UKG,Bulgaria,BUL
106,257,200,355,1918,908371,87500,995871,54.7023545,-3.2765753,42.6073975,25.4856617,United Kingdom,UKG,Bulgaria,BUL
106,257,355,200,1915,87500,908371,995871,42.6073975,25.4856617,54.7023545,-3.2765753,Bulgaria,BUL,United Kingdom,UKG
106,257,355,200,1916,87500,908371,995871,42.6073975,25.4856617,54.7023545,-3.2765753,Bulgaria,BUL,United Kingdom,UKG
106,257,355,200,1917,87500,908371,995871,42.6073975,25.4856617,54.7023545,-3.2765753,Bulgaria,BUL,United Kingdom,UKG
106,257,355,200,1918,87500,908371,995871,42.6073975,25.4856617,54.7023545,-3.2765753,Bulgaria,BUL,United Kingdom,UKG
106,257,220,355,1915,1385000,87500,1472500,46.603354,1.8883335,42.6073975,25.4856617,France,FRN,Bulgaria,BUL
106,257,220,355,1916,1385000,87500,1472500,46.603354,1.8883335,42.6073975,25.4856617,France,FRN,Bulgaria,BUL
106,257,220,355,1917,1385000,87500,1472500,46.603354,1.8883335,42.6073975,25.4856617,France,FRN,Bulgaria,BUL
